Year,State,Region,Number of People by Medicare-Medicaid Enrollment Type,Number of People,Number of People with FFS,Number of Females with FFS,Number of Males with FFS,A%_<40,A%_40-64,A%_65-84,A%_85+,F%,M%,White%,AfrA%,His%,Asian%,Indig%,Unknown%,ha%,af%,hf%,dm%,hc%,hyp%,ihd%,strokeorTIA%,obesity%,pad%,Number of FFS people who used Medicare procedures,Number of FFS people who used Medicare imaging services,Number of FFS people who used Medicare laboratory/testing services,Number of FFS people who used Medicare durable medical equipment,Number of people who used Medicare Part D prescription drugs,Total Medicare payments,Total Medicare IP Hospital FFS payments,Total Medicare Other IP Hospital FFS payments,Total Medicare Part B drug FFS payments,Total Medicare procedure FFS payments,Total Medicare imaging FFS payments,Total Medicare durable medical equipment FFS payments,Total Medicare Part D prescription drug FFS costs (total RX cost),Number of FFS people who used Medicaid lab/xray services,Number of FFS people who used Medicaid durable medical equipment services,Number of FFS people who used Medicaid drugs,Number of FFS people who used Medicaid clinic services,Total Medicaid FFS payments,Total Medicaid lab/xray FFS payments,Total Medicaid durable medical equipment FFS payments,Total Medicaid drug FFS payments,Total Medicaid clinic payments,NumHA,NumAF,NumHF,NumDM,NumHC,NumHYP,NumIHD,NumOBESITY,NumSTROKE,NumPAD
2010,RI,Northeast,Medicare Only,150368,80726,44274,36452,0.0078,0.106,0.733,0.153,0.549,0.451,0.928,0.0213,0.0075,0.0285,0.0012,0.0137,0.0095,0.0893,0.127,0.228,0.492,0.57,0.282,0.0343,0.034,0.157,49301.0,53771.0,60227.0,18210.0,84597.0,1264449388,234748977.0,9153716.0,15604511.0,46200173.0,20205195.0,10376449.0,96601400.0,,,,,,,,,,1428.4959999999999,13427.8624,19096.736,34283.904,73981.056,85709.76,42403.776,5112.512000000001,5157.622399999999,23607.776
2010,SC,Southeast,Medicare Only,657839,531950,286270,245680,0.0089,0.135,0.759,0.0978,0.531,0.469,0.805,0.178,0.0043,0.0072,0.0006,0.0057,0.0072,0.0732,0.119,0.258,0.48,0.585,0.269,0.0351,0.0407,0.0815,342496.0,375536.0,438366.0,157422.0,272501.0,5219900947,1331487527.0,26169142.0,158782393.0,308226851.0,129851020.0,121717781.0,401727392.0,,,,,,,,,,4736.4408,48153.8148,78282.841,169722.462,315762.72,384835.815,176958.69100000002,26774.0473,23090.1489,53613.8785
2010,SD,Midwest,Medicare Only,121621,104322,56232,48090,0.0064,0.0713,0.779,0.144,0.529,0.471,0.959,0.0022,0.0026,0.0039,0.026,0.0063,0.0074,0.076,0.123,0.202,0.346,0.468,0.247,0.0241,0.0401,0.0648,60509.0,70493.0,78219.0,29672.0,66606.0,840529346,250391561.0,3791482.0,24384977.0,48171469.0,17337144.0,20878664.0,74118049.0,,,,,,,,,,899.9954,9243.196,14959.383,24567.442000000003,42080.865999999995,56918.628000000004,30040.387,4877.0021,2931.0661,7881.0408
2010,TN,Southeast,Medicare Only,845895,600197,322860,277337,0.0074,0.12,0.768,0.105,0.533,0.467,0.899,0.0854,0.0042,0.0052,0.0005,0.0053,0.0097,0.0733,0.137,0.248,0.425,0.557,0.29,0.0342,0.039,0.0817,374826.0,415675.0,486268.0,184110.0,430247.0,6771522756,1432981861.0,45889250.0,182134838.0,299480135.0,122858735.0,142230671.0,622481939.0,,,,,,,,,,8205.1815,62004.103500000005,115887.615,209781.96,359505.375,471163.515,245309.55,32989.905,28929.609,69109.6215
2010,TX,Southwest,Medicare Only,2499290,1872643,997236,875400,0.0121,0.109,0.774,0.106,0.524,0.476,0.746,0.0861,0.0139,0.146,0.0016,0.0066,0.0078,0.0698,0.147,0.243,0.428,0.542,0.304,0.0367,0.0477,0.0982,1127616.0,1262442.0,1440596.0,508796.0,1068474.0,22696971584,4761063960.0,186043063.0,582083794.0,1129187969.0,516230200.0,410635814.0,1522590768.0,,,,,,,,,,19494.462,174450.442,367395.63,607327.47,1069696.1199999999,1354615.1800000002,759784.16,119216.133,91723.94300000001,245430.278
2010,UT,West,Medicare Only,262562,155972,83288,72684,0.0121,0.0813,0.784,0.122,0.528,0.472,0.938,0.0043,0.0125,0.0336,0.0034,0.0081,0.006,0.0728,0.132,0.219,0.298,0.409,0.222,0.0288,0.034,0.0809,98331.0,97526.0,111653.0,47515.0,123105.0,1964151309,327696862.0,5846588.0,49130536.0,88921882.0,24496419.0,45181356.0,140949779.0,,,,,,,,,,1575.372,19114.513600000002,34658.184,57501.078,78243.476,107387.858,58288.764,8927.108,7561.7856,21241.2658
2010,VA,Northeast,Medicare Only,1011765,790554,433647,356907,0.0101,0.109,0.766,0.115,0.539,0.461,0.813,0.143,0.0193,0.0139,0.0004,0.0104,0.0081,0.0778,0.117,0.246,0.457,0.554,0.25,0.0343,0.0414,0.0696,482813.0,537128.0,639703.0,213168.0,420373.0,7333426991,1959459106.0,30742890.0,218784766.0,417608819.0,155415962.0,147364773.0,551675619.0,,,,,,,,,,8195.2965,78715.317,118376.505,248894.19,462376.60500000004,560517.81,252941.25,41887.070999999996,34703.5395,70418.844
2010,VT,Northeast,Medicare Only,87878,77529,40951,36578,0.0065,0.0853,0.79,0.118,0.519,0.481,0.977,0.0026,0.0032,0.005,0.0002,0.0117,0.0083,0.0814,0.0932,0.19,0.36,0.453,0.221,0.0253,0.041,0.0549,41274.0,48501.0,46621.0,15839.0,34565.0,580332484,187917394.0,2178175.0,6673503.0,30143504.0,8032298.0,9343915.0,40829985.0,,,,,,,,,,729.3874,7153.2692,8190.229600000001,16696.82,31636.079999999998,39808.734000000004,19421.038,3602.998,2223.3134,4824.5022
2010,WA,West,Medicare Only,849577,564005,296459,267546,0.0068,0.0902,0.771,0.132,0.525,0.475,0.912,0.0186,0.0289,0.0203,0.0078,0.0129,0.0069,0.0806,0.113,0.2,0.351,0.431,0.206,0.0285,0.033,0.073,317679.0,355509.0,402112.0,140344.0,366771.0,6073120706,1364731011.0,26377122.0,138903395.0,287773219.0,120996630.0,92672699.0,391007316.0,,,,,,,,,,5862.0813,68475.9062,96002.201,169915.40000000002,298201.527,366167.687,175012.862,28036.041,24212.9445,62019.121
2010,WI,Midwest,Medicare Only,796137,537070,298141,238929,0.0059,0.0778,0.779,0.137,0.539,0.461,0.95,0.0246,0.0043,0.0096,0.0045,0.0069,0.0077,0.0783,0.121,0.209,0.392,0.474,0.242,0.0242,0.0552,0.0849,293830.0,339438.0,386002.0,136619.0,342710.0,5883047664,1334979696.0,14143596.0,138827756.0,231385972.0,78328897.0,79897969.0,363491414.0,,,,,,,,,,6130.2549,62337.5271,96332.57699999999,166392.633,312085.704,377368.93799999997,192665.15399999998,43946.7624,19266.5154,67592.0313
2010,WV,Southeast,Medicare Only,316674,222390,111646,110743,0.0099,0.168,0.714,0.107,0.508,0.492,0.967,0.0219,0.0026,0.0033,0.0003,0.0054,0.0104,0.0676,0.126,0.271,0.463,0.568,0.306,0.0312,0.042,0.0813,121537.0,144561.0,160562.0,63655.0,153650.0,2435966904,612451548.0,10041247.0,36275857.0,100893010.0,40003379.0,46336288.0,215351451.0,,,,,,,,,,3293.4096,21407.162399999997,39900.924,85818.65400000001,146620.062,179870.832,96902.24399999999,13300.308,9880.228799999999,25745.5962
2010,WY,West,Medicare Only,73082,64012,32992,31020,0.0075,0.0839,0.795,0.113,0.507,0.493,0.942,0.0044,0.0036,0.0346,0.0085,0.0075,0.0067,0.0591,0.104,0.174,0.245,0.371,0.206,0.0212,0.0328,0.0624,36539.0,39013.0,40775.0,18024.0,32167.0,510857774,176401356.0,1509208.0,12699735.0,33645006.0,11583781.0,17737430.0,36734323.0,,,,,,,,,,489.6494,4319.1462,7600.527999999999,12716.268,17905.09,27113.422,15054.892,2397.0896000000002,1549.3384,4560.3168
2011,AK,West,Medicare Only,57444,44846,21928,22918,0.0099,0.0882,0.826,0.0757,0.477,0.523,0.803,0.0217,0.0233,0.0193,0.115,0.0177,0.0065,0.0685,0.0929,0.193,0.292,0.406,0.193,0.0213,0.052,0.052,22942.0,27864.0,31161.0,8716.0,10821.0,362813431,144337801.0,1460842.0,10305095.0,25711436.0,9491364.0,5030558.0,15882434.0,,,,,,,,,,373.38599999999997,3934.914,5336.5476,11086.692000000001,16773.647999999997,23322.264000000003,11086.692000000001,2987.0879999999997,1223.5572,2987.0879999999997
2011,AL,Southeast,Medicare Only,703918,481809,258713,223096,0.0155,0.167,0.723,0.0943,0.523,0.477,0.819,0.167,0.0032,0.0048,0.0008,0.0054,0.0088,0.0803,0.154,0.284,0.481,0.62,0.312,0.0393,0.0519,0.0878,345684.0,377812.0,430338.0,164939.0,296130.0,5539934270,1234742976.0,47071844.0,200476734.0,311889437.0,138590461.0,118173440.0,420796040.0,,,,,,,,,,6194.4784,56524.615399999995,108403.372,199912.71199999997,338584.55799999996,436429.16,219622.416,36533.3442,27663.9774,61804.000400000004
2011,AR,Southeast,Medicare Only,441487,323974,172019,151955,0.0139,0.154,0.734,0.0978,0.516,0.484,0.899,0.0809,0.0035,0.0079,0.0033,0.0054,0.0084,0.0775,0.141,0.23,0.4,0.545,0.318,0.0381,0.0463,0.0784,206919.0,238206.0,277504.0,102954.0,209660.0,3121076423,772999510.0,25742953.0,113119237.0,180994849.0,68397602.0,80364544.0,267638477.0,,,,,,,,,,3708.4907999999996,34215.2425,62249.666999999994,101542.01000000001,176594.80000000002,240610.415,140392.866,20440.8481,16820.6547,34612.580799999996
2011,AZ,Southwest,Medicare Only,837900,461160,240352,220808,0.0065,0.0896,0.79,0.114,0.521,0.479,0.86,0.0221,0.0107,0.0829,0.0142,0.01,0.0079,0.0839,0.111,0.219,0.469,0.526,0.277,0.0363,0.0595,0.0941,327750.0,350583.0,402794.0,126564.0,420773.0,6959943733,1363244906.0,22167333.0,178953828.0,377245968.0,170422587.0,96591374.0,455961822.0,,,,,,,,,,6619.410000000001,70299.81,93006.9,183500.1,392975.1,440735.4,232098.30000000002,49855.049999999996,30415.77,78846.39
2011,CA,West,Medicare Only,3893858,1736135,923891,812244,0.0063,0.0825,0.773,0.138,0.532,0.468,0.709,0.0539,0.0716,0.14,0.003,0.0222,0.0068,0.0845,0.137,0.225,0.438,0.51,0.267,0.0348,0.0532,0.0912,1143494.0,1217577.0,1396310.0,417254.0,2149613.0,34707329616,5711018897.0,110168142.0,639327662.0,1348426877.0,564439003.0,294671311.0,2202367969.0,,,,,,,,,,26478.234399999998,329031.00100000005,533458.5460000001,876118.05,1705509.804,1985867.58,1039660.086,207153.2456,135506.2584,355119.8496
2011,CO,West,Medicare Only,595410,308829,162827,146002,0.0097,0.0907,0.785,0.115,0.529,0.471,0.865,0.0275,0.0122,0.0815,0.002,0.0115,0.006,0.0713,0.106,0.18,0.354,0.441,0.218,0.0268,0.0452,0.0644,206631.0,224615.0,255018.0,93794.0,287827.0,4551442596,825685697.0,18058675.0,107613216.0,200821293.0,61623964.0,87225187.0,320396044.0,,,,,,,,,,3572.46,42452.733,63113.46,107173.8,210775.13999999998,262575.81,129799.38,26912.532,15956.988000000001,38344.404
2011,CT,Northeast,Medicare Only,456799,300356,165570,134786,0.006,0.0662,0.782,0.145,0.536,0.464,0.894,0.0494,0.012,0.0284,0.0005,0.0153,0.009,0.112,0.143,0.238,0.514,0.599,0.291,0.0336,0.0471,0.107,208225.0,225018.0,264811.0,73063.0,185054.0,3863251556,1060206488.0,25209963.0,125297085.0,209147611.0,81738561.0,46722215.0,222256649.0,,,,,,,,,,4111.191,51161.488,65322.257,108718.162,234794.68600000002,273622.60099999997,132928.509,21515.232900000003,15348.446399999999,48877.493
2011,DC,Northeast,Medicare Only,58012,35930,20825,15105,0.0094,0.0577,0.751,0.182,0.565,0.435,0.374,0.567,0.0125,0.0235,0.0002,0.023,0.0065,0.057,0.124,0.247,0.394,0.539,0.239,0.038,0.0424,0.111,22651.0,26410.0,30457.0,8001.0,14937.0,415123949,137613507.0,1763691.0,9652411.0,23484325.0,10328313.0,5420546.0,22274368.0,,,,,,,,,,377.078,3306.684,7193.488,14328.964,22856.728000000003,31268.468,13864.867999999999,2459.7088,2204.456,6439.332
2011,DE,Northeast,Medicare Only,136160,112261,60861,51400,0.0067,0.0993,0.786,0.108,0.533,0.467,0.839,0.123,0.0112,0.0142,0.0003,0.012,0.0086,0.0956,0.136,0.293,0.616,0.645,0.334,0.0445,0.0835,0.135,79164.0,87242.0,99005.0,32540.0,54321.0,1178011188,348267798.0,6915442.0,34721393.0,80688741.0,30184641.0,22363110.0,79254577.0,,,,,,,,,,1170.976,13016.896,18517.760000000002,39894.88,83874.56,87823.2,45477.44,11369.36,6059.12,18381.600000000002
2011,FL,Southeast,Medicare Only,2936417,1717738,920506,797231,0.0058,0.0829,0.78,0.131,0.526,0.474,0.826,0.069,0.0092,0.0847,0.0005,0.0106,0.0085,0.103,0.144,0.273,0.594,0.622,0.388,0.0425,0.0615,0.118,1322395.0,1385306.0,1573109.0,521122.0,1486753.0,28433102936,4609417179.0,114959997.0,847140393.0,1765022182.0,756472008.0,371609657.0,1757216545.0,,,,,,,,,,24959.544500000004,302450.951,422844.04799999995,801641.841,1744231.6979999999,1826451.374,1139329.796,180589.64549999998,124797.7225,346497.206
2011,GA,Southeast,Medicare Only,1065514,679064,363722,315342,0.0108,0.128,0.766,0.0958,0.53,0.47,0.777,0.191,0.0106,0.0129,0.0004,0.0085,0.0081,0.0771,0.133,0.268,0.494,0.608,0.282,0.0371,0.0582,0.0926,466799.0,517538.0,602454.0,215939.0,513258.0,8423196573,1783271210.0,46406608.0,241811060.0,462118985.0,171347255.0,159468644.0,766705617.0,,,,,,,,,,8630.6634,82151.1294,141713.362,285557.75200000004,526363.916,647832.512,300474.948,62012.9148,39530.5694,98666.5964
2011,HI,West,Medicare Only,188396,80465,42162,38303,0.0058,0.0619,0.778,0.154,0.531,0.469,0.278,0.007,0.537,0.0574,0.0005,0.121,0.008,0.0607,0.1,0.278,0.584,0.594,0.224,0.0377,0.0327,0.0529,44508.0,53945.0,67499.0,13101.0,103987.0,1265785160,204461800.0,2025627.0,12918276.0,40126161.0,13645649.0,6140515.0,113181624.0,,,,,,,,,,1507.1680000000001,11435.6372,18839.600000000002,52374.088,110023.264,111907.224,42200.704,6160.5492,7102.5292,9966.1484
2011,IA,Midwest,Medicare Only,466399,350908,196262,154646,0.0051,0.0651,0.775,0.155,0.545,0.455,0.972,0.0097,0.0037,0.0068,0.0007,0.0074,0.0089,0.0927,0.128,0.232,0.432,0.538,0.271,0.027,0.0503,0.124,230074.0,253495.0,287646.0,110747.0,268193.0,3353748939,891397671.0,11296933.0,116492884.0,175745976.0,61976074.0,68895465.0,265718856.0,,,,,,,,,,4150.9511,43235.187300000005,59699.072,108204.568,201484.368,250922.662,126394.12900000002,23459.8697,12592.773,57833.476
2011,ID,West,Medicare Only,214958,125908,65132,60776,0.0084,0.0914,0.78,0.12,0.512,0.488,0.953,0.0017,0.0061,0.0237,0.0064,0.0094,0.0067,0.0783,0.12,0.217,0.347,0.453,0.223,0.025,0.0479,0.0442,78129.0,83169.0,94003.0,37384.0,104822.0,1475788485,293971674.0,5692275.0,18297074.0,67965372.0,17947801.0,29846705.0,116702141.0,,,,,,,,,,1440.2186000000002,16831.2114,25794.96,46645.886,74590.42599999999,97375.974,47935.634,10296.4882,5373.950000000001,9501.143600000001
2011,IL,Midwest,Medicare Only,1627048,1238900,693108,545791,0.0076,0.0794,0.772,0.141,0.547,0.453,0.829,0.0987,0.0171,0.0437,0.0003,0.0116,0.0089,0.091,0.151,0.258,0.488,0.592,0.304,0.0383,0.0658,0.113,807134.0,908375.0,1030176.0,364096.0,712222.0,13706273640,3875047831.0,54615836.0,440146582.0,801775408.0,271006598.0,240211259.0,928495083.0,,,,,,,,,,14480.7272,148061.368,245684.248,419778.384,793999.424,963212.416,494622.592,107059.75839999999,62315.9384,183856.424
2011,IN,Midwest,Medicare Only,910885,634723,350388,284335,0.0102,0.103,0.762,0.124,0.541,0.459,0.918,0.0559,0.0048,0.0128,0.0003,0.0079,0.0092,0.0835,0.151,0.27,0.464,0.589,0.313,0.0363,0.0655,0.107,406351.0,463593.0,519782.0,204738.0,443022.0,7110156913,1762140935.0,27070894.0,229477156.0,342618218.0,121206246.0,144568809.0,597103060.0,,,,,,,,,,8380.142,76058.8975,137543.635,245938.95,422650.64,536511.265,285107.005,59662.9675,33065.1255,97464.69499999999
2011,KS,Midwest,Medicare Only,396380,299745,166225,133520,0.0087,0.0865,0.76,0.145,0.542,0.458,0.922,0.0364,0.0071,0.0223,0.0041,0.0085,0.0084,0.0857,0.138,0.237,0.419,0.548,0.287,0.0317,0.055,0.0941,199264.0,226510.0,251417.0,92903.0,212414.0,3119720809,768931766.0,21708919.0,124270707.0,176132385.0,64200516.0,68437434.0,260676045.0,,,,,,,,,,3329.5919999999996,33969.765999999996,54700.44,93942.06,166083.22,217216.24000000002,113761.06,21800.9,12565.246,37299.358
2011,KY,Southeast,Medicare Only,635627,442912,232201,210711,0.0145,0.17,0.715,0.101,0.518,0.482,0.94,0.0465,0.0031,0.0038,0.0002,0.0066,0.0104,0.0804,0.15,0.274,0.483,0.608,0.323,0.0347,0.0628,0.104,286941.0,326308.0,379961.0,150677.0,338801.0,4891095693,1317294452.0,24072194.0,108269123.0,239571777.0,86327248.0,113966810.0,504258143.0,,,,,,,,,,6610.520799999999,51104.4108,95344.05,174161.798,307007.841,386461.216,205307.521,39917.3756,22056.2569,66105.208
2011,LA,Southeast,Medicare Only,546734,327608,170966,156642,0.0105,0.126,0.749,0.114,0.514,0.486,0.771,0.193,0.0052,0.0215,0.0009,0.0083,0.008,0.0835,0.153,0.268,0.47,0.62,0.34,0.0402,0.0606,0.1,218192.0,249310.0,273132.0,99516.0,254237.0,4800908343,835185368.0,41186620.0,90522136.0,208495771.0,90123434.0,73239835.0,359741042.0,,,,,,,,,,4373.872,45652.289000000004,83650.302,146524.712,256964.97999999998,338975.08,185889.56000000003,33132.0804,21978.7068,54673.4
2011,MA,Northeast,Medicare Only,868531,555733,311130,244603,0.0064,0.0755,0.768,0.15,0.547,0.453,0.923,0.0282,0.0122,0.0206,0.0003,0.0154,0.0093,0.108,0.134,0.23,0.494,0.594,0.278,0.0359,0.0624,0.113,382070.0,422698.0,463451.0,138324.0,379362.0,7729163586,1991141946.0,67791460.0,102280455.0,334976244.0,125716357.0,79369372.0,421407663.0,,,,,,,,,,8077.338299999999,93801.348,116383.15400000001,199762.13,429054.314,515907.414,241451.61800000002,54196.3344,31180.2629,98144.003
2011,MD,Southeast,Medicare Only,731536,541184,305326,235858,0.0073,0.0857,0.776,0.131,0.548,0.452,0.734,0.21,0.0246,0.0165,0.0004,0.0146,0.0092,0.087,0.138,0.281,0.524,0.617,0.305,0.0433,0.0683,0.142,379404.0,416136.0,484301.0,155265.0,255814.0,6940329287,2537550991.0,14526637.0,181952231.0,406229884.0,200334064.0,103944726.0,370907599.0,,,,,,,,,,6730.1312,63643.632,100951.96800000001,205561.616,383324.864,451357.712,223118.47999999998,49963.9088,31675.5088,103878.112
2011,ME,Northeast,Medicare Only,185385,128385,66675,61710,0.0085,0.0982,0.78,0.114,0.505,0.495,0.979,0.0024,0.0027,0.0032,0.0015,0.0112,0.0103,0.0907,0.106,0.207,0.444,0.51,0.242,0.0276,0.0535,0.0746,73931.0,87985.0,90634.0,29526.0,76158.0,1184121763,292333798.0,3801092.0,29184927.0,58435571.0,17582717.0,18270949.0,74871823.0,,,,,,,,,,1909.4655,16814.4195,19650.809999999998,38374.695,82310.94,94546.35,44863.17,9918.0975,5116.626,13829.721
2011,MI,Midwest,Medicare Only,1489348,933762,506809,426953,0.0089,0.112,0.749,0.13,0.536,0.464,0.872,0.0945,0.0072,0.0133,0.0026,0.0101,0.0113,0.0879,0.175,0.301,0.486,0.597,0.371,0.0392,0.0714,0.124,646278.0,726074.0,769440.0,324986.0,552682.0,13106061051,3235177602.0,54886498.0,301386381.0,649964343.0,231471549.0,218093112.0,671128202.0,,,,,,,,,,16829.6324,130913.68920000001,260635.9,448293.74799999996,723823.128,889140.7559999999,552548.108,106339.44720000001,58382.4416,184679.152
2011,MN,Midwest,Medicare Only,708906,319762,172764,146998,0.0063,0.0712,0.784,0.138,0.535,0.465,0.961,0.0114,0.0071,0.0065,0.0046,0.0099,0.0092,0.0894,0.122,0.205,0.341,0.457,0.232,0.0281,0.0547,0.0702,204913.0,241846.0,269618.0,103074.0,413615.0,5199585554,1382435835.0,19196413.0,85833398.0,159945364.0,57755162.0,59037197.0,387946715.0,,,,,,,,,,6521.9352,63376.19639999999,86486.53199999999,145325.72999999998,241736.94600000003,323970.042,164466.192,38777.1582,19920.2586,49765.201199999996
2011,MO,Midwest,Medicare Only,884122,574157,311822,262335,0.0102,0.109,0.757,0.123,0.536,0.464,0.911,0.0677,0.0049,0.0085,0.0013,0.0068,0.0089,0.0847,0.138,0.249,0.449,0.566,0.298,0.0367,0.0608,0.111,373412.0,422388.0,481678.0,174932.0,458042.0,6965961917,1584720192.0,29170750.0,158327150.0,328452477.0,110887632.0,128525652.0,561034076.0,,,,,,,,,,7868.6858,74885.13339999999,122008.83600000001,220146.378,396970.778,500413.05199999997,263468.35599999997,53754.6176,32447.277400000003,98137.542
2011,MS,Southeast,Medicare Only,374148,287582,152708,134874,0.0112,0.15,0.741,0.0978,0.519,0.481,0.787,0.199,0.0032,0.0049,0.0013,0.005,0.0089,0.0717,0.139,0.263,0.403,0.589,0.288,0.0339,0.049,0.0748,190716.0,213668.0,248663.0,98941.0,179724.0,2932772992,726745629.0,27940816.0,97028959.0,158940986.0,66438250.0,74561488.0,254797734.0,,,,,,,,,,3329.9172,26826.4116,52006.57200000001,98400.924,150781.644,220373.172,107754.624,18333.252,12683.6172,27986.2704
2011,MT,West,Medicare Only,158898,113928,58599,55329,0.0071,0.0928,0.778,0.122,0.504,0.496,0.95,0.0016,0.0029,0.0085,0.0273,0.0099,0.0065,0.0764,0.112,0.188,0.297,0.427,0.217,0.0244,0.0403,0.0559,67790.0,77547.0,76318.0,32354.0,74373.0,1008220970,248473600.0,3120353.0,27428486.0,58286115.0,15995052.0,23863146.0,85069942.0,,,,,,,,,,1032.837,12139.8072,17796.576,29872.824,47192.706,67849.446,34480.866,6403.589400000001,3877.1112000000003,8882.3982
2011,NC,Southeast,Medicare Only,1288874,900846,492526,408320,0.0083,0.124,0.766,0.102,0.537,0.463,0.83,0.143,0.006,0.0086,0.0031,0.0095,0.0093,0.0808,0.122,0.271,0.493,0.588,0.259,0.0333,0.0565,0.0713,625202.0,692595.0,815487.0,295357.0,607437.0,9907036240,2492340970.0,33682433.0,294139409.0,551188526.0,205023987.0,208895723.0,856925061.0,,,,,,,,,,11986.528199999999,104141.0192,157242.628,349284.85400000005,635414.882,757857.912,333818.36600000004,72821.38100000001,42919.5042,91896.71620000001
2011,ND,Midwest,Medicare Only,99530,76284,42127,34157,0.0068,0.0712,0.769,0.153,0.537,0.463,0.963,0.0018,0.0022,0.0034,0.0205,0.0088,0.0088,0.0752,0.137,0.229,0.391,0.501,0.272,0.0229,0.0504,0.0666,45753.0,57268.0,58061.0,24030.0,59496.0,711917568,210447741.0,2753928.0,18819477.0,36256271.0,11190682.0,14082783.0,65231579.0,,,,,,,,,,875.864,7484.656,13635.61,22792.370000000003,38916.23,49864.53,27072.160000000003,5016.312,2279.237,6628.698
2011,NE,Midwest,Medicare Only,254967,192591,106817,85774,0.0067,0.0742,0.773,0.146,0.541,0.459,0.945,0.0224,0.0051,0.016,0.0028,0.0087,0.0076,0.0962,0.13,0.218,0.374,0.499,0.272,0.0252,0.05,0.0739,125958.0,141444.0,161211.0,58425.0,139440.0,1966310840,518517857.0,5012599.0,78610222.0,108192675.0,32036171.0,42501529.0,158231737.0,,,,,,,,,,1937.7492,24527.825399999998,33145.71,55582.806,95357.658,127228.533,69351.024,12748.35,6425.1684000000005,18842.061299999998
2011,NH,Northeast,Medicare Only,207472,160388,87417,72971,0.0123,0.107,0.76,0.121,0.529,0.471,0.966,0.0095,0.0054,0.0075,0.0004,0.0111,0.0093,0.0938,0.111,0.224,0.477,0.542,0.243,0.0314,0.0582,0.0775,97586.0,114505.0,112422.0,41198.0,79360.0,1518879294,428797707.0,13495985.0,23470253.0,79749846.0,24993245.0,26742886.0,102214395.0,,,,,,,,,,1929.4895999999999,19460.8736,23029.392,46473.728,98964.144,112449.82400000001,50415.695999999996,12074.8704,6514.6208,16079.08
2011,NJ,Northeast,Medicare Only,1216159,866477,491734,374743,0.0088,0.0906,0.759,0.141,0.552,0.448,0.805,0.0935,0.0275,0.0591,0.0003,0.015,0.01,0.105,0.18,0.314,0.572,0.637,0.382,0.0451,0.0655,0.173,633128.0,663919.0,783655.0,231949.0,521509.0,11834037387,3094118268.0,93588970.0,358373405.0,774393341.0,352514788.0,151346229.0,858210931.0,,,,,,,,,,12161.59,127696.69499999999,218908.62,381873.926,695642.948,774693.283,464572.738,79658.4145,54848.7709,210395.50699999998
2011,NM,Southwest,Medicare Only,269140,155772,79684,76088,0.0106,0.113,0.769,0.107,0.511,0.489,0.669,0.0148,0.0065,0.262,0.0381,0.0097,0.0072,0.0555,0.119,0.23,0.378,0.476,0.237,0.028,0.059,0.0695,89652.0,102749.0,114534.0,43711.0,131331.0,1852076461,365602195.0,8146982.0,37691624.0,78629325.0,30975572.0,36899913.0,133796332.0,,,,,,,,,,1937.808,14937.27,32027.66,61902.200000000004,101734.92,128110.64,63786.18,15879.259999999998,7535.92,18705.230000000003
2011,NV,West,Medicare Only,343678,181216,90562,90654,0.0095,0.0999,0.802,0.0889,0.502,0.498,0.798,0.061,0.0416,0.0747,0.0057,0.0186,0.0073,0.0686,0.112,0.234,0.448,0.517,0.263,0.0369,0.055,0.0965,116467.0,130607.0,146522.0,49901.0,161557.0,2981548962,530276206.0,19068570.0,64588382.0,142184212.0,67805985.0,43310251.0,179323967.0,,,,,,,,,,2508.8494,23576.3108,38491.936,80420.652,153967.744,177681.526,90387.314,18902.29,12681.718200000001,33164.927
2011,NY,Northeast,Medicare Only,2395410,1284511,705909,578602,0.0075,0.102,0.754,0.136,0.542,0.458,0.798,0.102,0.0221,0.0575,0.0011,0.0199,0.0088,0.0936,0.16,0.293,0.518,0.577,0.349,0.0371,0.0572,0.139,885597.0,965034.0,1099727.0,318126.0,1078851.0,21263104879,4710804219.0,170089329.0,417124685.0,1080583544.0,513631836.0,205808813.0,1551183001.0,,,,,,,,,,21079.608,224210.37600000002,383265.60000000003,701855.13,1240822.3800000001,1382151.5699999998,835998.09,137017.452,88869.711,332961.99000000005
2011,OH,Midwest,Medicare Only,1707151,884914,473798,411116,0.0083,0.0919,0.766,0.133,0.542,0.458,0.9,0.075,0.0063,0.0085,0.0002,0.0099,0.0101,0.0922,0.154,0.274,0.497,0.604,0.32,0.0388,0.0623,0.115,595500.0,660481.0,736404.0,271399.0,945569.0,12798329026,2716950595.0,88269926.0,252283223.0,523812162.0,168008400.0,180435446.0,1164350822.0,,,,,,,,,,17242.2251,157399.3222,262901.254,467759.374,848454.047,1031119.2039999999,546288.3200000001,106355.5073,66237.45880000001,196322.36500000002
2011,OK,Southwest,Medicare Only,530619,378121,202864,175257,0.0108,0.118,0.76,0.111,0.526,0.474,0.863,0.0442,0.0055,0.0136,0.0665,0.0071,0.0092,0.0734,0.154,0.248,0.416,0.571,0.331,0.035,0.0516,0.0886,240903.0,273900.0,311729.0,115593.0,253108.0,4172024457,993754598.0,31874396.0,117392369.0,217448532.0,75416518.0,88786782.0,342736694.0,,,,,,,,,,4881.6948,38947.4346,81715.326,131593.512,220737.504,302983.44899999996,175634.889,27379.9404,18571.665,47012.8434
